item_id,app_name,genres,year,price,developer
587790,Deadly Animal Duel,Action,2017,0.99,Night Animals
501950,Rogue Islands,Action,2017,19.99,"Big Fat Alien,Blue Sock Studios"
686450,The Little Ball That Could,Action,2017,7.99,NaissusWorks
689520,Fallalypse,Action,2017,6.99,hede
680450,DAMN!,Action,2017,2.99,7 Raven Studios
655660,Screaming Eagles,Action,2017,3.99,A Maniacal Game LP
385410,The Journey: Bob's Story,Adventure,2017,9.99,"Tomas Gonzalez,Martin Pilaszek"
707720,Ragna Maya,Action,2017,11.99,Peter Junior Leonar
356831,A Hat in Time - Soundtrack,Adventure,2017,9.99,Gears for Breakfast
689000,Vulture,Action,2017,9.99,Cubic Timeline Productions Inc.
710630,GOLDRUSHERS,Action,2017,14.99,UnNaturalism Inc.
672880,SuperWurfels,Action,2017,2.99,AfroDieter
702200,Lost with Dinosaurs,Action,2017,0.99,Mihai Morosanu
675360,Forbidden Love,Adventure,2017,15.99,"Accela,Inc."
627460,THORNYWAY,Action,2017,5.99,Intelligent Systems
671880,Tower Offence!,Action,2017,12.99,Daisessen
591980,Fishing Planet: Mighty Carp Pack,Free to Play,2017,19.99,Fishing Planet LLC
623920,Chicago 1930 : The Prohibition,Strategy,2004,4.99,Spellbound
692220,Z69: Original Soundtrack,Action,2017,0.99,Yah_Shi
696020,Surface: Game of Gods Collector's Edition,Adventure,2017,12.99,Elephant Games
678450,Full-On Paintball,Action,2017,14.99,Gamepainters
694980,Fjong,Casual,2017,1.99,VaragtP
706000,Fjong - Original Soundtrack,Casual,2017,0.99,VaragtP
692830,Fear Of Nightmares: Madness Descent,Action,2017,0.99,Christoffer Ryrvall
675830,Pulses - Crystal Journeys,Indie,2017,3.99,Ventura Science
638690,Pixel Russia Streets,Action,2017,6.99,"SharkJaws, Blue Whale Games"
692290,Hard Minus,Action,2017,0.99,B52 Development Team
623611,X-Plane 11 - Add-on: Aerosoft - Airport Dublin V2.0,Simulation,2017,29.99,PAD-Labs GmbH
709560,Until the last,Indie,2016,1.99,Viron Shake
708190,Code World,Indie,2017,4.99,Fewjix
696490,TOTOBALL,Casual,2017,1.99,Artur Rezende
713770,Viewpoints - Gold Edition,Casual,2017,19.99,Striped Rocket
694520,His Chuunibyou Cannot Be Cured!,Casual,2017,14.99,Tamaya Kagiya
532021,Rabi-Ribi - Is the order a DLC?,Action,2017,7.99,"CreSpirit,GemaYue"
675960,Matryoshka Strike,Action,2017,1.99,Serf100
652990,Eternal Maze,Adventure,2017,0.99,Spike Nail Studio
674210,Rush to Adventure,Action,2017,9.99,Digital Awakening
676620,Robots: create AI,Indie,2017,0.99,xuan
596390,Over My Dead Body (For You),Action,2017,9.99,DUNEWORLD GAMES INC.
701470,TTV2,Action,2017,0.99,Walter Machado
701970,Sliding Blocks,Adventure,2017,2.99,Boogygames Studios
704370,Water Pipeline,Adventure,2017,1.99,Boogygames Studios
699820,Mustdashe,Action,2017,3.99,Chris Germano
704540,WAKFU - Chaos Pack,Adventure,2017,11.99,Ankama Studio
672630,Academia : School Simulator,Indie,2017,19.99,Squeaky Wheel Studio Inc
675040,Torn Familjen,Casual,2017,9.99,Paper Rose Games
676850,Guardian,Action,2017,9.99,Exodus Software
602622,F-5E: Aggressors Basic Fighter Maneuvers Campaign,Simulation,2017,9.99,Maple Flag
694380,Castle Explorer - The Dark Below,Casual,2017,4.99,MightyCodeDragon
692500,PianoBoard Server,Education,2017,4.99,DaSerge
689120,Scuffle Scoundrels,Action,2017,4.99,"Moped Games,Random Dragon Games,Nerve Damage Games"
702910,Destination Dungeon: Crypts of Warthallow,Adventure,2017,1.99,Virtual Top
679090,9th Dawn Classic - Clunky controls edition,Action,2012,1.99,Valorware
606720,Cosmic Kites,Action,2017,8.99,Fishmoose Interactive
687260,Tokyo Dark,Adventure,2017,17.99,Cherrymochi
678010,Temporal Storm X: Hyperspace Dream,Action,2017,8.99,Crystalmesh Studios
703350,Paladins® - VIP Pack,Action,2017,14.99,Hi-Rez Studios
709090,Defendoooooor!! - Main title,Action,2017,0.99,White Dog
709210,World of Guns: Machine Guns Pack #1,Free to Play,2017,9.99,Noble Empire Corp.
571710,Arma 3 Laws of War,Action,2017,11.99,Bohemia Interactive
695820,Insidia - Founder's Pack,Free to Play,2017,17.99,Bad Seed
698760,Tooth and Tail - Official Soundtrack,Action,2017,4.99,Pocketwatch Games
695960,Awakening: The Goblin Kingdom Collector's Edition,Adventure,2017,12.99,Boomzap Entertainment
630911,Flight Sim World: Piper PA-28R Arrow III Add-On,Simulation,2017,34.99,Just Flight
711220,Fantasy Grounds - Village Backdrop : Longbridge (5E),Indie,2017,2.99,"SmiteWorks USA, LLC"
536240,Citizen Package DLC,Adventure,2017,14.99,Frogdice
688500,Rise of One,Action,2017,9.99,Rise of One
536241,Founder's Package DLC,Adventure,2017,49.99,Frogdice
706590,Fantasy Grounds - Pixies on Parade (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
668970,Space Waver,Action,2017,4.99,Grégory Joerger
709600,Fantasy Grounds - Ultimate Bestiary: Revenge of the Horde (5E),Indie,2017,14.99,"SmiteWorks USA, LLC"
682230,Sidewords,Casual,2017,4.99,Milkbag Games
570780,古剑奇谭(GuJian),RPG,2010,11.99,上海烛龙信息科技有限公司
570770,古剑奇谭二(GuJian2),RPG,2013,15.99,上海烛龙信息科技有限公司
459050,Wizards:Home,Action,2017,4.99,Wildcard Studios
699520,Golem Creation Kit Soundtrack,Casual,2017,1.99,Illuminated Games
673040,Acorns Above: A World Gone Nuts,Action,2017,4.99,Ninja Chip Studios
695000,Fantasy Grounds - D&D Tomb of Annihilation,Indie,2017,24.99,"SmiteWorks USA, LLC"
677030,Draw Souls,Casual,2017,3.99,Hio Giang
620040,Multiplicity,Accounting,2017,19.99,Stardock
543100,Beat The Game,Adventure,2017,9.99,Worm Animation
562810,MONOPOLY® PLUS,Casual,2017,14.99,Ubisoft Pune
613450,Please Knock on My Door,Indie,2017,12.99,Levall Games AB
629680,Please Knock on My Door - Soundtrack,Indie,2017,4.99,Levall Games AB
698710,Artania,Adventure,2017,2.99,SmartHart Games
698330,Z Runaway,Adventure,2017,0.99,For Kids
706600,Fantasy Grounds - Village Backdrop: Coldwater (5E),Indie,2017,2.99,"SmiteWorks USA, LLC"
706800,Fantasy Grounds - Town Backdrop: Dulwich (5E),Indie,2017,3.99,"SmiteWorks USA, LLC"
706780,Fantasy Grounds - Village Backdrop: White Moon Cove (5E),Indie,2017,2.99,"SmiteWorks USA, LLC"
705880,Fantasy Grounds - B11: Fall of House Rodow (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
709650,Fantasy Grounds - Shanghai Vampocalypse (Savage Worlds),Indie,2017,24.99,"SmiteWorks USA, LLC"
709980,Fantasy Grounds - Feats of Legend: 20 Celestial Feats (PFRPG),Indie,2017,1.99,"SmiteWorks USA, LLC"
710010,Fantasy Grounds - Feats of Legend: 30 Fey Feats (PFRPG),Indie,2017,2.99,"SmiteWorks USA, LLC"
711040,Fantasy Grounds - Feats of Legend: 20 Undead Feats (PFRPG),Indie,2017,1.99,"SmiteWorks USA, LLC"
637734,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Away from the Sun”,Casual,2017,2.99,Ubisoft - San Francisco
637733,Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Here Without You”,Casual,2017,2.99,Ubisoft - San Francisco
682270,Gender Bender,Action,2017,3.99,Rhino Dev
703200,Jumphobia XL,Action,2017,2.99,Wix Games
694960,Zenethics Lab : Outbreak,Action,2017,5.99,Gilles Schaeck
671550,Brickochet,Action,2017,2.99,Graham Garven
709690,Fantasy Grounds - Slaughter at Splinterfang Gorge (PFRPG),Indie,2017,9.99,"SmiteWorks USA, LLC"
710040,Fantasy Grounds - Feats of Legend: 20 Story Feats (PFRPG),Indie,2017,1.99,"SmiteWorks USA, LLC"
699550,Forest Guardian,Adventure,2017,1.99,Vyacheslav Shilikhin
688630,Nightork Adventures 2 - Legacy of Chaos,Action,2017,1.99,Warptear Entertainment
673770,Cats Tanks,Action,2017,10.99,"oblomysh,EHTechnology"
610960,红石遗迹 - Red Obsidian Remnant,Action,2017,8.99,Red Obsidian Studio
667760,Super Lumi Live,Action,2017,9.99,Gemi Games
575300,Sniper Ghost Warrior 3 - The Sabotage,Action,2017,9.99,CI Games
689790,VEGAS Pro 15 Edit Steam Edition,Audio Production,2017,399.0,MAGIX Software GmbH
678880,Solmec: Hollow Planet,Action,2017,0.99,Octopus 8 Studios
682000,Solmec: Among Stars,Indie,2017,0.99,Octopus 8 Studios
682010,Solmec: Colony Adrift,Action,2017,0.99,Octopus 8 Studios
693450,Clad in Iron: Gulf of Mexico 1864,Strategy,2017,9.99,Totem Games
702410,Eight-Minute Empire: Mountains,Casual,2017,2.99,"Acram Digital,Mobo Studio"
702415,Eight-Minute Empire: Isthmus of Gom Map,Casual,2017,2.99,"Acram Digital,Mobo Studio"
321470,Euro Fishing: Manor Farm Lake,Simulation,2017,10.99,Dovetail Games - Fishing
702412,Eight-Minute Empire: Archipelago of Azra Map,Casual,2017,2.99,"Acram Digital,Mobo Studio"
692590,DEFECTIVE,Action,2017,3.99,Evil Games
705990,Gunducky Industries Soundtrack,Action,2017,0.99,Dale North
706910,Halcyon 6: Lightspeed Edition - Artbook,Indie,2017,3.99,"Massive Damage, Inc."
708270,Loading - Words,Casual,2017,0.99,Striped Rocket
693710,PolyKat,Action,2017,14.99,LaruaGames
700010,MAGIX PC Check & Tuning 2018 Steam Edition,Utilities,2017,49.99,MAGIX Software GmbH
691810,The Last Mission,Action,2018,0.99,Blaiz Entertainment
650750,HYPERNOVA: Escape from Hadea,Action,2017,19.99,ActaLogic
686350,Immersion Chess: Advanced AI,Casual,2017,2.99,Immersion
686351,Immersion Chess: Environment - Space,Casual,2017,1.99,Immersion
662610,SpaceMerc,Action,2017,4.99,Colin EUMP
707730,VR: Vacate the Room - Extras,Adventure,2017,0.99,hOSHI
701460,Billiards,Casual,2008,4.99,baKno Games
672100,An Occasional Dream,RPG,2017,2.99,Itsjusta Games
562391,TS Marketplace: North Jersey Coast & Morristown Lines Scenario Pack 01 Add-On,Simulation,2017,9.99,High Iron Simulations
321471,Euro Fishing: Season Pass,Simulation,2017,34.99,Dovetail Games
251950,WWII Online,Action,2001,7.99,Cornered Rat Software
689900,Darkestville Castle,Adventure,2017,14.99,Epic LLama
698351,Jane (Character for Occult RERaise),Adventure,2017,2.99,Arcane Raise
695950,European Mystery: The Face of Envy Collector's Edition,Adventure,2017,12.99,Blam! Games
698350,Eliza (Character for Occult RERaise),Adventure,2017,2.99,Arcane Raise
698352,Lindsey (Character for Occult RERaise),Adventure,2017,2.99,Arcane Raise
698353,Romina (Character for Occult RERaise),Adventure,2017,2.99,Arcane Raise
644390,D&D Lords of Waterdeep,Strategy,2017,14.99,"Playdek, Inc."
645671,D&D Lords of Waterdeep: Skullport expansion,Strategy,2017,4.99,"Playdek, Inc."
241300,Card City Nights 2,Adventure,2017,9.99,Ludosity
645670,D&D Lords of Waterdeep: Undermountain expansion,Strategy,2017,4.99,"Playdek, Inc."
705470,The Coma - light and darkness battleground,Action,2017,2.99,Lux Caput (Andrey M)
696730,Deep Ones,Action,2017,2.99,BURP! Games
696910,The Legend of the Dragonflame High School,Action,2017,1.99,HUNTERS
558490,Crossroad Mysteries: The Broken Deal,Adventure,2017,9.99,N-Tri Studio
679430,Skyraine,Indie,2017,1.99,DHTstudios LLC
693320,Chinomikon,Adventure,2017,0.99,dimosha_92
681530,NOISZ,Indie,2017,14.99,"NOISZMAKERS,Team Infinity"
601200,Pix,Action,2017,2.99,Pixel After Pixel
695320,Jobous the alien R,Action,2017,1.99,Veibyn
691220,Parkour,Action,2016,0.99,Mubeat Studio
693210,Grimtale Island,Adventure,2017,1.99,Michael Schade
674900,Toys Gun Fire Boom,Action,2017,5.99,Pooandplay
603360,CryptoMoneya,Casual,2017,0.99,azimut team
671850,Dormant World,Action,2017,2.99,XENOpz
646470,Alicia Quatermain: Secrets Of The Lost Treasures,Casual,2017,2.99,"Jetdogs Studios,Whalebox"
684510,Orn the tiny forest sprite,Action,2017,12.99,FIVE12 GAMES LTD
679860,ZAP Master,Action,2017,0.99,Antonio Renna
686660,The Mice of Riddle Place: The Incident of Izzy Ramirez,Adventure,2017,9.99,"Meadowlark Science and Education, LLC"
695940,Love Chronicles: The Sword and the Rose,Adventure,2017,12.99,Vendel Games
552651,Army Gals - The Poker Game,Adventure,2017,3.99,BurstRay Games
693600,Hide and Seek - Porkpie Hat,Casual,2017,0.99,Llama Software
693639,Hide and Seek - Radar Hat,Casual,2017,0.99,Llama Software
693626,Hide and Seek - Rainbow Umbrella Hat,Casual,2017,1.99,Llama Software
693609,Hide and Seek - Rice Hat,Casual,2017,0.99,Llama Software
693632,Hide and Seek - Riot Helmet,Casual,2017,1.99,Llama Software
693642,Hide and Seek - Santa Hat,Casual,2017,2.99,Llama Software
693643,Hide and Seek - Sci-fi Helmet,Casual,2017,2.99,Llama Software
683230,Defendoooooor!!,Action,2017,3.99,White Dog
693611,Hide and Seek - Screw Head,Casual,2017,0.99,Llama Software
693625,Hide and Seek - Poop Hat,Casual,2017,1.99,Llama Software
635320,Last Day of June,Adventure,2017,19.99,Ovosonico
693629,Hide and Seek - Rabbit Ears,Casual,2017,0.99,Llama Software
629770,Tiny Echo,Adventure,2017,7.99,Might and Delight
686880,Tiny Echo Soundtrack,Adventure,2017,2.99,Might and Delight
544610,Battlestar Galactica Deadlock,Strategy,2017,39.99,Black Lab Games
686910,Delirium,Indie,2017,4.99,Night Whale
668280,BackSlash,Action,2017,14.99,"Skeleton Crew Studio,Thomas Olsson"
662190,The Secret Order 6: Bloodline,Adventure,2017,9.99,Sunward Games
554620,Life is Strange: Before the Storm,Action,2017,16.99,Deck Nine
580910,idleBeer,Casual,2017,0.99,Corradi Games
700230,Supreme Ruler: The Great War DLC,Indie,2017,19.99,BattleGoat Studios
673530,Zaba The Frog,Action,2017,3.99,gameko-studio
693440,CRYLINE,Action,2017,1.99,Lagun Victor
679220,HYPER DRIVE ⚠️ The Insane Gravity Race,Action,2017,5.99,DRUNKEN APES
633330,The Last Birdling - Digital artbook,Indie,2017,3.99,InvertMouse
681680,Necrosphere: Original Soundtrack,Action,2017,2.99,Cat Nigiri
700420,Gender Bender: Original Soundtrack,Action,2017,1.99,Rhino Dev
693250,Panda Run,Adventure,2017,0.99,Jam
677250,Age of Fear: The World Map,Indie,2017,0.99,Leslaw Sliwko
591130,Bunny Madness Anarchy,Action,2017,19.99,MeepHead LLC
622710,XOXO Droplets Full Version Extension,Casual,2017,19.99,GB Patch Games
706450,Trainz Route: Coal Country,Simulation,2017,39.99,N3V Games
693644,Hide and Seek - Alien Probe Helmet,Casual,2017,2.99,Llama Software
693601,Hide and Seek - Army Helmet,Casual,2017,0.99,Llama Software
693604,Hide and Seek - Beanie,Casual,2017,0.99,Llama Software
693613,Hide and Seek - Beer Hat,Casual,2017,3.99,Llama Software
693612,Hide and Seek - Baseball Cap,Casual,2017,0.99,Llama Software
693603,Hide and Seek - Boater,Casual,2017,0.99,Llama Software
693637,Hide and Seek - Chinese Hat,Casual,2017,0.99,Llama Software
693633,Hide and Seek - Gearhead,Casual,2017,0.99,Llama Software
693622,Hide and Seek - Crown,Casual,2017,0.99,Llama Software
503010,Azulgar Star Commanders,Action,2017,14.99,Lusorion Creatives
692180,Bad Shooter 2,Action,2017,0.99,REgorion
697580,Screamer,Racing,1995,9.99,Graffiti
695350,Time Ninja Sakura,Action,2017,0.99,DevGamm
629430,The Last Birdling,Indie,2017,8.99,InvertMouse
693605,Hide and Seek - Celtic Helmet,Casual,2017,1.99,Llama Software
633331,The Last Birdling - Digital soundtrack,Indie,2017,2.99,InvertMouse
692610,Two Escapes,Action,2017,1.99,HoppangGames
377060,On a Roll,Action,2017,19.99,Creative Concepts
700950,Fantasy Grounds - BASIC03: A Giving Time (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
703420,Fantasy Grounds - The Complete Cities of Sorcery Campaigns (5E),Indie,2017,39.99,"SmiteWorks USA, LLC"
700980,Fantasy Grounds - BASIC04: A Miraculous Time (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
705850,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 2: The Thrushmoor Terror (PFRPG),Indie,2017,24.99,"SmiteWorks USA, LLC"
704620,Fantasy Grounds - The Malefactor Class: Revised & Expanded (PFRPG),Indie,2017,3.99,"SmiteWorks USA, LLC"
679390,Topdown Showdown,Indie,2017,4.99,Nick Everlith
675980,Atomic Sky,Casual,2017,1.99,Evgeniy Alemzhin
671750,ColorCode,Indie,2017,2.99,"Tecsi Aron,Szocs Robert"
577360,Luna and the Moonling,Adventure,2017,9.99,Greyborn Studios
610190,WARRIORS ALL-STARS / 無双☆スターズ,Action,2017,59.99,"KOEI TECMO GAMES CO., LTD."
628150,Sangokushi Eiketsuden / 三國志英傑伝,RPG,2017,12.99,"KOEI TECMO GAMES CO., LTD."
628040,Romance of the Three Kingdoms　VIII with Power Up Kit / 三國志VIII with パワーアップキット,Strategy,2017,19.99,"KOEI TECMO GAMES CO., LTD."
683690,Supermarket Tycoon,Indie,2017,4.99,Nicholas Rizzo
628110,NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット,Strategy,2017,19.99,"KOEI TECMO GAMES CO., LTD."
658272,WARRIORS ALL-STARS: Yukimura-themed costume for Hajime Arima,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658274,WARRIORS ALL-STARS: Darius-themed costume for Mitsunari,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658275,WARRIORS ALL-STARS: Marie Rose-themed costume for Plachta,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658276,WARRIORS ALL-STARS: Mitsunari-themed costume for Zhou Cang,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658278,WARRIORS ALL-STARS: Horo-themed costume for Rio,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658277,WARRIORS ALL-STARS: Wang Yuanji-themed costume for Christophorus,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658279,WARRIORS ALL-STARS: Hajime Arima-themed costume for Zhao Yun,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658291,WARRIORS ALL-STARS: Lu Bu-themed costume for William,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658273,WARRIORS ALL-STARS: Plachta-themed costume for Millennia,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658302,WARRIORS ALL-STARS: Zhou Cang-themed costume for Ryu Hayabusa,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658292,WARRIORS ALL-STARS: Rio-themed costume for Naotora Ii,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658303,WARRIORS ALL-STARS: Christophorus-themed costume for Marie Rose,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658290,WARRIORS ALL-STARS: Laegrinna-themed costume for Ayane,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658293,WARRIORS ALL-STARS: Nobunyaga-themed costume for Tokitsugu,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
683240,Apocalypse Knights 2.0 - The Angel Awakens,Action,2017,4.99,InterServ International
689340,LOGistICAL: USA - Florida,Casual,2017,5.99,Sacada
683810,JetFly,Action,2017,0.99,PriorityStudios
691990,Cat's Lover,Casual,2017,0.99,Infinite Road Studio
704390,Molecats - Original Soundtrack,Casual,2017,3.99,Vidroid
411891,DCS: NEVADA Test and Training Range Map,Simulation,2017,49.99,Eagle Dynamics SA
411901,A-10C: Red Flag Campaign,Simulation,2017,9.99,Eagle Dynamics SA
411900,F-15C: Red Flag Campaign,Simulation,2017,9.99,Eagle Dynamics SA
697750,Combat Raccoon,Action,2017,1.99,Sergej110
706870,X-Morph: Defense - Soundtrack,Action,2017,4.99,"EXOR Studios,Exor Studios"
658294,WARRIORS ALL-STARS: Honoka-themed costume for Arnice,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658295,WARRIORS ALL-STARS: Zhao Yun-themed costume for Darius,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658296,WARRIORS ALL-STARS: Sophie-themed costume for Honoka,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658297,WARRIORS ALL-STARS: Ayane-themed costume for Laegrinna,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658298,WARRIORS ALL-STARS: William-themed costume for Lu Bu,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658299,WARRIORS ALL-STARS: Arnice-themed costume for Oka,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
658301,WARRIORS ALL-STARS: Tokitsugu-themed costume for Nobunyaga,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
704260,Las Vegas International  [KLAS] airport for Tower!3D Pro,Indie,2017,19.99,FeelThere
683080,A Mazeing Tower Defense,Action,2017,1.99,Oliver Peat
658300,WARRIORS ALL-STARS: Naotora-themed costume for Kasumi,Action,2017,1.99,"KOEI TECMO GAMES CO., LTD."
696680,ARK: Survival Evolved Season Pass,Action,2017,44.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
473690,Absolver,Action,2017,29.99,Sloclap
626200,Dead Alliance™,Action,2017,24.99,"IllFonic,Psyop Games"
690570,Drone Racer: Canyons,Casual,2017,0.99,RedForce Games
682150,Zombitatos: Ultimate Game Of The Year Edition,Action,2017,1.99,Bmc Studio
662250,Dead Alliance™: Full Game Upgrade,Action,2017,19.99,"IllFonic,Psyop Games"
584400,Sonic Mania,Action,2017,19.99,"Christian Whitehead,Headcannon,PagodaWest Games"
618720,1bitHeart,Adventure,2017,2.99,△○□× (Miwashiba)
689920,1bitHeart Original Soundtrack,Adventure,2017,1.99,△○□× (Miwashiba)
693380,Neckbeards: Basement Arena,Action,2017,3.99,Soiree Games
688150,JUMPER : SPEEDRUN,Indie,2017,0.99,AA Games
671760,Far Space Halloween edition,Action,2017,0.99,Alexey Glinskiy
686570,Freedom Defender,Casual,2017,4.99,League of Sweat Ent.
687390,Huedango,Casual,2017,0.99,Decerion
683220,Business-hooiznes,Casual,2017,0.99,"Nikita ""Ghost_RUS"",Underanger TheGachiWarrior"
694190,Deluxe Content - Cossacks 3: The Golden Age,Strategy,2017,4.99,GSC Game World
684680,Polygoneer,Casual,2017,0.99,NukGames
655700,F.E.X (Forced Evolution Experiment),Action,2017,9.99,NonFictional Games
700870,Polygoneer: Original Soundtrack,Casual,2017,0.99,NukGames
489930,Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,Adventure,2017,14.99,Rumpus
591508,Pixel Puzzles Ultimate - Puzzle Pack: Spain,Casual,2017,5.99,DL Softworks
700180,SOULS - Soundtrack,Adventure,2017,1.99,Team Fork
699380,Loading - Mathematics,Casual,2017,0.99,Striped Rocket
698690,Legends Of Iona Original sound tracks v1,Casual,2017,3.99,Studio Desgraff
515220,F1™ 2017,Racing,2017,59.99,"Codemasters,Feral Interactive (Mac),Feral Interactive (Linux)"
687610,Cat vs. Corgis,Adventure,2017,6.99,Team 7 Lives
679610,Dignified Fantasy Music Vol.2,Design &amp; Illustration,2017,19.99,BitterSweet Entertainment Inc.
503420,NEO-NOW!,Action,2017,9.99,ma_mutte
668610,Lords of War,Action,2017,4.99,WeMakeApp Studio
682280,Code 9,Casual,2017,2.99,Brendan Wiltshire
668570,Jack & the cat,Action,2017,2.99,nickar82
698060,Fantasy Grounds - The Book of the Righteous (5E),Indie,2017,24.99,"SmiteWorks USA, LLC"
667670,Expanse,Action,2017,7.99,Chjonn Studios
691750,Andromeda Wing,Action,2017,5.99,Adam John Adkins
665590,DOG GONE GOLFING,Casual,2017,1.99,Vagabond Dog
678780,Slugs Destroyer,Action,2017,3.99,Nedodnb
680930,Fairy Lands: Rinka and the Fairy Gems,Casual,2017,2.3,OddMeat
610694,Tabletop Simulator - The Great Dinosaur Rush,Casual,2017,6.99,Berserk Games
689060,Psychical Madness,Action,2017,3.99,AYE Technology
646260,Fantasy Grounds - Death Comes to Stoneholme (PFRPG),Indie,2017,6.99,"SmiteWorks USA, LLC"
702040,Battle Bruise — Soundtrack,Indie,2017,0.99,Zanardi and Liza
650810,Imperatum,Action,2017,19.99,Pro Social Games
486380,Shigatari,Indie,2017,2.99,Super Legit Games
685230,Aliens X,Action,2017,3.99,Xero TR-MMXZ
688360,Destiny of Blood / 血之命运,Indie,2017,1.99,tengenstudio
686110,Robot Heroes,Action,2017,1.99,Heroes Productions
675730,Katharsis,Adventure,2017,4.99,KOCMOC17
687510,WireNet,Action,2017,4.99,Xero TR-MMXZ
562386,Train Simulator: New Haven E-33 Loco Add-On,Simulation,2017,19.99,Reppo
684970,Rules of Destruction,Action,2017,7.99,FireBurnGames
595080,Silver Grapple,Action,2017,14.99,"Jamie Rollo,Tom Campbell"
690440,Korvae in space,Action,2017,0.99,David J Ozsvath
695880,The Flying Turtle Jewel Quest,Adventure,2017,3.99,Boogygames Studios
671120,Spaceship Trucker,Action,2017,0.9500000000000001,Dreamy Doe
642600,Burst Fighter,Action,2017,9.99,Magesoft
650930,Fantasy Grounds - U03: Death Comes to Stoneholme (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
697400,Fantasy Grounds - Weird Wars II: Island of Dreams (Savage Worlds),Indie,2017,9.99,"SmiteWorks USA, LLC"
698840,Fantasy Grounds - Demon Cults & Secret Societies (5E),Indie,2017,39.99,"SmiteWorks USA, LLC"
701490,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 1: In Search of Sanity (PFRPG),Indie,2017,24.99,"SmiteWorks USA, LLC"
648100,レイジングループ,Adventure,2017,29.99,KEMCO
690740,BOOKS,Casual,2017,0.99,UNIOCS
414232,Tabletopia - Scythe: The Wind Gambit + Invaders from Afar,Casual,2017,7.99,Jamey Stegmaier
414230,Tabletopia - Champions of Midgard,Adventure,2017,5.99,Ole Steiness
414234,Tabletopia - Champions of Midgard: Valhalla,Adventure,2017,7.99,Ole Steiness
414233,Tabletopia - Champions of Midgard: The Dark Mountains,Adventure,2017,7.99,Ole Steiness
649360,昔:Yesterday,Casual,2017,4.99,Triple Tree Studio
591530,Hyper Universe,Action,2017,15.99,"CWAVESOFT, Inc."
701230,NGHTMN Soundtrecks,Adventure,2017,0.99,DIGITAL MISTAKE
688310,White Day - Fashionable School Uniform - Ji-Min Yoo,Action,2017,2.99,SONNORI Corp
693720,NeonGalaxy Wars,Casual,2017,0.99,omylevca
688280,White Day - Fashionable School Uniform - So-Young Han,Action,2017,2.99,SONNORI Corp
688290,White Day - Fashionable School Uniform - Sung-A Kim,Action,2017,2.99,SONNORI Corp
688300,White Day - Fashionable School Uniform - Ji-Hyeon Seol,Action,2017,2.99,SONNORI Corp
686000,Lightwire,Casual,2017,9.99,nonPareil Studios
697410,Rytmik Cloud Expansion 2,Audio Production,2017,3.99,"CINEMAX, s.r.o."
694970,Loading,Casual,2017,0.99,Striped Rocket
697380,Rytmik Cloud Expansion,Audio Production,2017,1.99,"CINEMAX, s.r.o."
563380,Shadows,Adventure,2017,3.99,Logan Apple
679820,Solitaire Mystery: Stolen Power,Casual,2017,9.99,Dikobraz Games
687010,White Day - Beachwear Costume - Bong-Goo Lee,Action,2017,1.99,SONNORI Corp
701311,Dirty Bomb - Strikeforce Starter Pack,Action,2017,34.99,Splash Damage
687020,White Day - Beachwear Costume - Dal-Su Son,Action,2017,1.99,SONNORI Corp
701312,Dirty Bomb - Firestorm Starter Pack,Action,2017,49.99,Splash Damage
701310,Dirty Bomb - Veterans Starter Pack,Action,2017,19.99,Splash Damage
